query	target	v1_jaccard	v15_jaccard	v1_shared	v15_shared
GCF_004785625.2_ASM478562v2_genomic	GCF_007830175.1_ASM783017v1_genomic	0.074	0.07395513633388273	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_007991515.1_ASM799151v1_genomic	0.19	0.1904342040097077	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_008304605.1_ASM830460v1_genomic	0.1974	0.1976028362191502	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_009184845.1_ASM918484v1_genomic	0.1161	0.11609173230764631	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_009674805.1_ASM967480v1_genomic	0.2494	0.24959343649124394	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_009730315.1_ASM973031v1_genomic	0.1522	0.1519788625042941	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_009846885.1_ASM984688v1_genomic	0.1355	0.1356825792913711	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_010509575.1_ASM1050957v1_genomic	0.0573	0.05746101451004067	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_011421455.1_ASM1142145v1_genomic	0.1157	0.11544425476005366	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_012933555.1_ASM1293355v1_genomic	0.2544	0.2546580011136088	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_013303125.1_ASM1330312v1_genomic	0.2099	0.2106621508697058	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_014058685.1_ASM1405868v1_genomic	0.097	0.09717039635405575	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_014202695.1_ASM1420269v1_genomic	0.0593	0.05945854568122621	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_014287435.1_ASM1428743v1_genomic	0.0711	0.07124307539488915	74	74
GCF_004785625.2_ASM478562v2_genomic	GCF_014333425.1_ASM1433342v1_genomic	0.0752	0.07525885298727208	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_014502795.1_ASM1450279v1_genomic	0.0909	0.09072287863100412	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_014642655.1_ASM1464265v1_genomic	0.1626	0.16278462779657912	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_014836425.1_ASM1483642v1_genomic	0.0988	0.0988683249337283	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_015326725.1_ASM1532672v1_genomic	0.2335	0.23395007300123585	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_016127475.1_ASM1612747v1_genomic	0.065	0.06502483765886051	72	72
GCF_004785625.2_ASM478562v2_genomic	GCF_016651435.1_ASM1665143v1_genomic	0.0644	0.064582714814353	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_016861765.1_ASM1686176v1_genomic	0.1181	0.11806887976393708	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_016908595.1_ASM1690859v1_genomic	0.1437	0.143585130497688	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_017329605.1_ASM1732960v1_genomic	0.0934	0.09369860192052852	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_017874215.1_ASM1787421v1_genomic	0.1294	0.12942553939849274	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_018137985.1_ASM1813798v1_genomic	0.1142	0.11398372532374691	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_018343695.1_ASM1834369v1_genomic	0.2389	0.23914770189460186	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_018835585.1_ASM1883558v1_genomic	0.0827	0.08269886883499358	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_019049135.1_ASM1904913v1_genomic	0.1073	0.10732937027520265	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_019656055.1_ASM1965605v1_genomic	0.095	0.09503772508398373	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_020037475.1_ASM2003747v1_genomic	0.2572	0.2575373345614187	68	68
GCF_004785625.2_ASM478562v2_genomic	GCF_020687165.1_ASM2068716v1_genomic	0.062	0.06203859417168879	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_021166585.1_ASM2116658v1_genomic	0.242	0.24239968347064136	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_022410535.1_ASM2241053v1_genomic	0.0803	0.08044058385450059	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_022919095.1_ASM2291909v1_genomic	0.1951	0.19561394960144082	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_023497905.1_ASM2349790v1_genomic	0.0744	0.07441619162282778	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_024160875.1_ASM2416087v1_genomic	0.1222	0.12223234226757011	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_024718525.1_ASM2471852v1_genomic	0.1102	0.1101597617259149	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_025311475.1_ASM2531147v1_genomic	0.1261	0.12611399278187035	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_025567465.1_ASM2556746v1_genomic	0.0702	0.0703608176199905	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_026797385.1_ASM2679738v1_genomic	0.1336	0.13387596922238973	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_028321995.1_ASM2832199v1_genomic	0.0794	0.07954781253005376	74	74
GCF_004785625.2_ASM478562v2_genomic	GCF_029143285.1_ASM2914328v1_genomic	0.1525	0.15243258299687854	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_030067835.1_ASM3006783v1_genomic	0.0704	0.07064606986591433	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_030433635.1_ASM3043363v1_genomic	0.1265	0.12640506925094597	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_030814225.1_ASM3081422v1_genomic	0.0895	0.08972950000967352	74	74
GCF_004785625.2_ASM478562v2_genomic	GCF_033253735.1_ASM3325373v1_genomic	0.2963	0.29691039469100816	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_036670025.1_ASM3667002v1_genomic	0.2552	0.25537651123456523	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_900086655.1_PRJEB13948_genomic	0.1312	0.1311547293674266	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	0.0874	0.0875864579512696	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic	0.0699	0.07009642711295702	73	73
GCF_004785625.2_ASM478562v2_genomic	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic	0.0854	0.08566375291121082	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic	0.0802	0.080229579969009	75	75
GCF_004785625.2_ASM478562v2_genomic	GCF_900114545.1_IMG-taxon_2597490369_annotated_assembly_genomic	0.0683	0.06847220069336456	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly_genomic	0.0877	0.0876285103338038	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_900142105.1_IMG-taxon_2585428153_annotated_assembly_genomic	0.0849	0.08498369307069441	72	72
GCF_004785625.2_ASM478562v2_genomic	GCF_900156875.1_PRJEB18969_genomic	0.2631	0.26332401646167203	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_900176575.1_PRJEB20355_genomic	0.8417	0.8414353204656236	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_900187075.1_50432_F01_genomic	0.1677	0.16803791392289652	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_900240845.1_PRJEB23097_genomic	0.0733	0.07336607075655659	76	76
GCF_004785625.2_ASM478562v2_genomic	GCF_900458435.1_50279_A02_genomic	0.1592	0.15935957593244163	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_900475445.1_42727_F01_genomic	0.1174	0.11721196966442268	77	77
GCF_004785625.2_ASM478562v2_genomic	GCF_900638015.1_54984_A01_genomic	0.198	0.197743177146726	78	78
GCF_004785625.2_ASM478562v2_genomic	GCF_902375955.1_MGYG-HGUT-01532_genomic	0.0741	0.0742185866383503	72	72
GCF_005405185.1_ASM540518v1_genomic	GCF_000007085.1_ASM708v1_genomic	0.0661	0.0661605767248769	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000024285.1_ASM2428v1_genomic	0.0759	0.07612051309703204	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_000160055.1_ASM16005v1_genomic	0.0599	0.05992027830171677	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_000183205.1_ASM18320v1_genomic	0.1194	0.11951249259000382	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_000219125.1_ASM21912v1_genomic	0.0634	0.06312137555119661	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000245795.1_Fack_lang_CCUG_37842_V1_genomic	0.1105	0.11065594084586057	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_000301035.1_Fack_homi_CCUG_36813_V1_genomic	0.1114	0.11158795960139195	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000331995.1_ASM33199v1_genomic	0.0618	0.061925841567114386	73	73
GCF_005405185.1_ASM540518v1_genomic	GCF_000378385.1_ASM37838v1_genomic	0.0852	0.08516723506712547	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000394035.1_Ente_phoe_BAA-412_V1_genomic	0.1564	0.156299959367375	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_000423785.1_ASM42378v1_genomic	0.1411	0.14096089972422096	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_000430625.1_ASM43062v1_genomic	0.0992	0.09912859290281673	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_000510645.1_ASM51064v1_genomic	0.0854	0.08535338921736209	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000565485.1_Lfabi1.0_genomic	0.2652	0.2654549413344812	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_000686645.1_ASM68664v1_genomic	0.0671	0.06706268979686479	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000732725.1_ASM73272v1_genomic	0.0566	0.05676628270229972	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_000767835.1_ASM76783v1_genomic	0.1278	0.1280202742772446	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_000831645.3_ASM83164v3_genomic	0.1568	0.1571676595612837	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_001005905.1_ASM100590v1_genomic	0.0984	0.09833006424573096	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_001187725.1_ASM118772v1_genomic	0.091	0.09098322602994315	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_001311925.1_ASM131192v1_genomic	0.0606	0.060757059806437225	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001434255.1_ASM143425v1_genomic	0.2669	0.26703519836236994	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_001435585.1_ASM143558v1_genomic	0.1639	0.1637017870926144	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_001437205.1_ASM143720v1_genomic	0.1879	0.18804248277940097	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001507385.1_ASM150738v1_genomic	0.0593	0.05944745171857502	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001561915.1_ASM156191v1_genomic	0.0961	0.09608596386367747	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001611555.1_ASM161155v1_genomic	0.0662	0.06614799411646972	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001678845.1_ASM167884v1_genomic	0.0601	0.06027096000678001	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001721685.1_ASM172168v1_genomic	0.0932	0.09319781029112098	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_001858005.1_ASM185800v1_genomic	0.0564	0.05658681027809073	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_001922405.1_ASM192240v1_genomic	0.0968	0.09667667480146229	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_002003465.1_B157_assembly01_genomic	0.104	0.1041761159401946	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_002051585.1_ASM205158v1_genomic	0.0598	0.05987234871542861	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_002207765.1_ASM220776v1_genomic	0.0732	0.07326580007511761	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_002250945.2_ASM225094v2_genomic	0.1116	0.11148797056366612	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_002441695.1_ASM244169v1_genomic	0.1172	0.11731639550691467	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_002835735.1_ASM283573v1_genomic	0.1114	0.11139887272155306	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_002904165.1_ASM290416v1_genomic	0.062	0.06215944472179583	74	74
GCF_005405185.1_ASM540518v1_genomic	GCF_003003275.1_ASM300327v1_genomic	0.1229	0.12286429563270891	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_003096635.1_ASM309663v1_genomic	0.0521	0.05205076687389109	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_003268025.1_ASM326802v1_genomic	0.0885	0.08838240508077826	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_003367905.1_ASM336790v1_genomic	0.0622	0.06204418731425138	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_003475485.1_ASM347548v1_genomic	0.0719	0.07209109693594459	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_003609605.1_ASM360960v1_genomic	0.0918	0.09164198413933285	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_003691585.1_ASM369158v1_genomic	0.0601	0.05988007343847259	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_003856495.1_ASM385649v1_genomic	0.0911	0.09113280358900329	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_003946175.1_ASM394617v1_genomic	0.1766	0.1766131581442302	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_003946675.1_ASM394667v1_genomic	0.172	0.17206864795162619	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_003991425.1_ASM399142v1_genomic	0.0915	0.09151667640597022	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_004011155.1_ASM401115v1_genomic	0.0627	0.06262793419094677	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_004340685.1_ASM434068v1_genomic	0.0647	0.06467570754788458	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_004362975.1_ASM436297v1_genomic	0.0595	0.05956704868749811	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_004785625.2_ASM478562v2_genomic	0.1062	0.1062293698934097	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_005405185.1_ASM540518v1_genomic	1.0	1.0	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_005938195.1_ASM593819v1_genomic	0.0908	0.0906210612433694	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_006770265.1_ASM677026v1_genomic	0.1166	0.11670918153700321	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_007830175.1_ASM783017v1_genomic	0.0652	0.06516962913434318	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_007991515.1_ASM799151v1_genomic	0.1015	0.10170453520032889	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_008304605.1_ASM830460v1_genomic	0.1026	0.1026919558048413	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_009184845.1_ASM918484v1_genomic	0.1792	0.1792782717776993	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_009674805.1_ASM967480v1_genomic	0.1111	0.1111048441922535	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_009730315.1_ASM973031v1_genomic	0.0976	0.09769756517220558	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_009846885.1_ASM984688v1_genomic	0.0905	0.09035908698978679	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_010509575.1_ASM1050957v1_genomic	0.0496	0.049739136188339694	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_011421455.1_ASM1142145v1_genomic	0.1265	0.12656279058996542	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_012933555.1_ASM1293355v1_genomic	0.1126	0.11253693893379979	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_013303125.1_ASM1330312v1_genomic	0.1102	0.11013817433248944	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_014058685.1_ASM1405868v1_genomic	0.1317	0.13214655225285354	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_014202695.1_ASM1420269v1_genomic	0.0482	0.048346646142770684	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_014287435.1_ASM1428743v1_genomic	0.0622	0.062457377532520696	74	74
GCF_005405185.1_ASM540518v1_genomic	GCF_014333425.1_ASM1433342v1_genomic	0.0601	0.060137399155992796	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_014502795.1_ASM1450279v1_genomic	0.0707	0.07068811783187341	74	74
GCF_005405185.1_ASM540518v1_genomic	GCF_014642655.1_ASM1464265v1_genomic	0.1008	0.10080593491369617	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_014836425.1_ASM1483642v1_genomic	0.2112	0.21136097999163012	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_015326725.1_ASM1532672v1_genomic	0.1178	0.11820996417317729	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_016127475.1_ASM1612747v1_genomic	0.0543	0.05430709918360164	72	72
GCF_005405185.1_ASM540518v1_genomic	GCF_016651435.1_ASM1665143v1_genomic	0.0542	0.054212129148514185	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_016861765.1_ASM1686176v1_genomic	0.1757	0.17569266508921505	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_016908595.1_ASM1690859v1_genomic	0.0956	0.09571729677734941	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_017329605.1_ASM1732960v1_genomic	0.0754	0.07556973256415643	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_017874215.1_ASM1787421v1_genomic	0.0858	0.08557456397913121	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_018137985.1_ASM1813798v1_genomic	0.124	0.12419197782475723	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_018343695.1_ASM1834369v1_genomic	0.1123	0.11224019556672094	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_018835585.1_ASM1883558v1_genomic	0.0683	0.06820724495100447	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_019049135.1_ASM1904913v1_genomic	0.2738	0.2741310429539991	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_019656055.1_ASM1965605v1_genomic	0.1423	0.14256982376849894	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_020037475.1_ASM2003747v1_genomic	0.1178	0.11781292904445229	67	67
GCF_005405185.1_ASM540518v1_genomic	GCF_020687165.1_ASM2068716v1_genomic	0.052	0.05198856926568249	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_021166585.1_ASM2116658v1_genomic	0.1089	0.10897714347285307	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_022410535.1_ASM2241053v1_genomic	0.0633	0.06319065545235701	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_022919095.1_ASM2291909v1_genomic	0.1032	0.1031776733653172	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_023497905.1_ASM2349790v1_genomic	0.0646	0.06449491055460954	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_024160875.1_ASM2416087v1_genomic	0.2066	0.20662912045311513	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_024718525.1_ASM2471852v1_genomic	0.3102	0.3105796261530951	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_025311475.1_ASM2531147v1_genomic	0.214	0.21413506056348625	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_025567465.1_ASM2556746v1_genomic	0.0589	0.05900416051889136	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_026797385.1_ASM2679738v1_genomic	0.09	0.09001806588563621	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_028321995.1_ASM2832199v1_genomic	0.0698	0.07010858165591122	74	74
GCF_005405185.1_ASM540518v1_genomic	GCF_029143285.1_ASM2914328v1_genomic	0.1509	0.15100288657566127	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_030067835.1_ASM3006783v1_genomic	0.0585	0.0586728798891592	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_030433635.1_ASM3043363v1_genomic	0.0879	0.08782636256749761	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_030814225.1_ASM3081422v1_genomic	0.0713	0.07153559174998758	74	74
GCF_005405185.1_ASM540518v1_genomic	GCF_033253735.1_ASM3325373v1_genomic	0.1033	0.10329622995785968	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_036670025.1_ASM3667002v1_genomic	0.109	0.10896855413927986	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_900086655.1_PRJEB13948_genomic	0.0917	0.09169349551315685	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	0.0705	0.07055646558230914	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic	0.0548	0.05490137192813522	73	73
GCF_005405185.1_ASM540518v1_genomic	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic	0.0678	0.06787273028504605	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic	0.0616	0.06158090510394509	75	75
GCF_005405185.1_ASM540518v1_genomic	GCF_900114545.1_IMG-taxon_2597490369_annotated_assembly_genomic	0.0558	0.05570133822451525	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly_genomic	0.0695	0.06939256062052376	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_900142105.1_IMG-taxon_2585428153_annotated_assembly_genomic	0.0709	0.07069890564209724	72	72
GCF_005405185.1_ASM540518v1_genomic	GCF_900156875.1_PRJEB18969_genomic	0.1124	0.1123191918708836	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_900176575.1_PRJEB20355_genomic	0.1054	0.10545549330762094	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_900187075.1_50432_F01_genomic	0.0975	0.09730375553416237	77	77
GCF_005405185.1_ASM540518v1_genomic	GCF_900240845.1_PRJEB23097_genomic	0.063	0.06294742104827163	76	76
GCF_005405185.1_ASM540518v1_genomic	GCF_900458435.1_50279_A02_genomic	0.0968	0.09668680051111112	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_900475445.1_42727_F01_genomic	0.1268	0.1270328513494072	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_900638015.1_54984_A01_genomic	0.1223	0.12237644397668983	78	78
GCF_005405185.1_ASM540518v1_genomic	GCF_902375955.1_MGYG-HGUT-01532_genomic	0.059	0.05890483420081911	72	72
GCF_005938195.1_ASM593819v1_genomic	GCF_000007085.1_ASM708v1_genomic	0.1022	0.10243009789792265	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_000024285.1_ASM2428v1_genomic	0.1289	0.12944685946818277	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_000160055.1_ASM16005v1_genomic	0.0801	0.08038017844610965	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_000183205.1_ASM18320v1_genomic	0.0892	0.08915677726121647	74	74
GCF_005938195.1_ASM593819v1_genomic	GCF_000219125.1_ASM21912v1_genomic	0.1032	0.10349143877351683	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_000245795.1_Fack_lang_CCUG_37842_V1_genomic	0.095	0.09502204200518521	73	73
GCF_005938195.1_ASM593819v1_genomic	GCF_000301035.1_Fack_homi_CCUG_36813_V1_genomic	0.0948	0.09476307438915844	74	74
GCF_005938195.1_ASM593819v1_genomic	GCF_000331995.1_ASM33199v1_genomic	0.0994	0.09967424984320705	74	74
GCF_005938195.1_ASM593819v1_genomic	GCF_000378385.1_ASM37838v1_genomic	0.2677	0.2682117354019453	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_000394035.1_Ente_phoe_BAA-412_V1_genomic	0.1098	0.1097225989044735	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_000423785.1_ASM42378v1_genomic	0.0974	0.09731050047868631	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_000430625.1_ASM43062v1_genomic	0.1933	0.1939085960866238	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_000510645.1_ASM51064v1_genomic	0.1689	0.1693540005399662	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_000565485.1_Lfabi1.0_genomic	0.0904	0.09021127857764766	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_000686645.1_ASM68664v1_genomic	0.1137	0.11400224201927842	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_000732725.1_ASM73272v1_genomic	0.077	0.07731561986129509	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_000767835.1_ASM76783v1_genomic	0.0931	0.09311343360490593	75	75
GCF_005938195.1_ASM593819v1_genomic	GCF_000831645.3_ASM83164v3_genomic	0.0874	0.0874246680531347	75	75
GCF_005938195.1_ASM593819v1_genomic	GCF_001005905.1_ASM100590v1_genomic	0.1093	0.10936681967093168	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_001187725.1_ASM118772v1_genomic	0.1869	0.18759207256888966	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_001311925.1_ASM131192v1_genomic	0.0821	0.0823828373294867	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_001434255.1_ASM143425v1_genomic	0.0906	0.0904512947358807	75	75
GCF_005938195.1_ASM593819v1_genomic	GCF_001435585.1_ASM143558v1_genomic	0.0947	0.09474142960468276	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_001437205.1_ASM143720v1_genomic	0.0951	0.09490884213947312	74	74
GCF_005938195.1_ASM593819v1_genomic	GCF_001507385.1_ASM150738v1_genomic	0.0785	0.07872313596518711	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_001561915.1_ASM156191v1_genomic	0.208	0.20905719934506622	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_001611555.1_ASM161155v1_genomic	0.1076	0.1079358756487137	78	78
GCF_005938195.1_ASM593819v1_genomic	GCF_001678845.1_ASM167884v1_genomic	0.076	0.0762918028555086	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_001721685.1_ASM172168v1_genomic	0.1489	0.14959210092146538	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_001858005.1_ASM185800v1_genomic	0.0693	0.06953058406449096	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_001922405.1_ASM192240v1_genomic	0.109	0.10910310072305811	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_002003465.1_B157_assembly01_genomic	0.1576	0.15825141939511858	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_002051585.1_ASM205158v1_genomic	0.0969	0.09717551273519769	76	76
GCF_005938195.1_ASM593819v1_genomic	GCF_002207765.1_ASM220776v1_genomic	0.1138	0.11415598501818426	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_002250945.2_ASM225094v2_genomic	0.1581	0.15825487675933883	77	77
GCF_005938195.1_ASM593819v1_genomic	GCF_002441695.1_ASM244169v1_genomic	0.0887	0.08877208862637141	77	77
